ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,teams,score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_usg_pct,away_off_rtg,away_def_rtg,away_teams,away_score,date
.521,.515,.423,.134,19.2,73.9,44.9,45.2,6.0,6.3,8.1,100.0,107.8,112.9,dal,107,.556,.522,.473,.242,26.1,80.8,55.1,55.0,5.0,10.7,11.4,100.0,112.9,107.8,uta,112,20200125
.614,.562,.494,.605,14.3,94.4,51.3,36.8,10.0,9.3,12.8,100.0,115.1,106.9,hou,126,.607,.576,.494,.306,5.6,85.7,48.7,55.8,6.4,7.3,15.0,100.0,106.9,115.1,uta,117,20200127
.500,.472,.333,.200,25.0,84.8,53.1,59.0,8.3,10.6,10.1,100.0,102.1,98.9,den,98,.515,.500,.453,.163,15.2,75.0,46.9,55.6,5.2,1.7,13.2,100.0,98.9,102.1,uta,95,20200205
.553,.541,.412,.144,18.9,71.7,43.4,31.8,8.9,6.6,8.0,100.0,112.5,115.5,por,114,.576,.549,.330,.264,28.3,81.1,56.6,46.7,5.9,3.5,12.9,100.0,115.5,112.5,uta,117,20200207
.531,.506,.443,.182,12.2,75.6,41.1,50.0,11.2,8.2,10.4,100.0,103.3,118.6,mia,101,.610,.565,.424,.271,24.4,87.8,58.9,56.1,6.1,6.1,12.8,100.0,118.6,103.3,uta,116,20200212
.552,.495,.220,.286,14.6,87.2,50.5,55.0,11.9,14.3,5.5,100.0,111.6,102.8,sas,113,.557,.500,.402,.317,12.8,85.4,49.5,71.4,4.0,8.5,15.4,100.0,102.8,111.6,uta,104,20200221
.611,.598,.522,.152,13.0,85.7,47.7,44.4,8.7,8.5,9.2,100.0,116.3,106.6,hou,120,.547,.506,.344,.267,14.3,87.0,52.3,42.9,1.0,4.5,11.4,100.0,106.6,116.3,uta,110,20200222
.671,.632,.230,.276,30.6,84.4,55.9,67.3,10.2,2.4,11.8,100.0,134.1,113.6,pho,131,.639,.544,.382,.632,15.6,69.4,44.1,50.0,8.2,3.0,17.9,100.0,113.6,134.1,uta,111,20200224
.626,.601,.310,.190,24.3,72.9,51.8,46.7,7.9,8.2,8.1,100.0,128.1,115.7,bos,114,.539,.517,.449,.169,27.1,75.7,48.2,40.0,5.6,5.2,8.6,100.0,115.7,128.1,uta,103,20200226
.555,.531,.378,.214,25.0,65.1,43.2,51.1,11.9,7.7,9.3,100.0,117.6,127.5,was,119,.631,.601,.416,.337,34.9,75.0,56.8,52.3,6.9,8.2,12.8,100.0,127.5,117.6,uta,129,20200228
.555,.512,.434,.217,33.3,86.7,60.9,61.1,9.8,5.0,16.5,100.0,109.8,100.1,tor,101,.516,.494,.518,.169,13.3,66.7,39.1,72.7,13.1,8.5,11.0,100.0,100.1,109.8,uta,92,20200309
.606,.555,.317,.378,10.3,82.9,47.5,56.1,11.5,7.5,12.8,100.0,110.7,103.1,lal,116,.574,.518,.518,.301,17.1,89.7,52.5,67.6,7.6,5.4,18.3,100.0,103.1,110.7,uta,108,20200803
.564,.533,.319,.275,20.5,74.4,47.1,48.8,6.8,7.7,12.1,100.0,111.6,120.3,mem,115,.629,.560,.536,.393,25.6,79.5,52.9,65.8,4.9,6.5,14.7,100.0,120.3,111.6,uta,124,20200805
.663,.635,.282,.188,12.9,73.2,47.2,60.4,6.5,8.3,8.0,100.0,132.6,123.9,dal,122,.628,.604,.561,.244,26.8,87.1,52.8,71.8,5.4,9.8,11.7,100.0,123.9,132.6,uta,114,20200810
.590,.557,.253,.456,22.5,74.5,50.6,61.5,4.1,14.5,13.7,100.0,113.7,119.8,sas,112,.560,.540,.455,.099,25.5,77.5,49.4,53.2,7.1,8.5,7.1,100.0,119.8,113.7,uta,118,20200813
.589,.559,.430,.280,25.0,75.5,50.5,51.1,7.8,12.3,9.5,100.0,119.6,112.8,dal,123,.554,.536,.418,.153,24.5,75.0,49.5,66.7,5.8,5.7,11.8,100.0,112.8,119.6,nop,116,20191025
.585,.558,.337,.231,38.8,79.2,59.8,72.5,7.1,3.6,13.6,100.0,119.5,109.7,gsw,134,.546,.539,.456,.214,20.8,61.2,40.2,75.0,11.6,10.1,11.7,100.0,109.7,119.5,nop,123,20191028
.557,.522,.292,.180,12.5,93.8,48.6,55.8,4.9,6.8,12.7,100.0,104.1,118.7,den,107,.670,.630,.429,.416,6.3,87.5,51.4,73.2,6.8,6.3,14.1,100.0,118.7,104.1,nop,122,20191031
.589,.543,.462,.258,20.4,75.4,50.0,65.9,8.3,5.2,14.1,100.0,111.9,95.4,tor,122,.480,.455,.414,.212,24.6,79.6,50.0,52.5,6.4,12.0,14.3,100.0,95.4,111.9,nop,104,20191108
.616,.588,.482,.376,17.1,76.9,50.5,36.4,8.3,12.0,14.6,100.0,113.1,107.5,hou,122,.543,.505,.474,.284,23.1,82.9,49.5,63.4,7.4,6.8,13.0,100.0,107.5,113.1,nop,116,20191111
.650,.613,.286,.369,15.4,63.3,42.0,60.9,5.7,9.4,14.1,100.0,121.1,125.9,lac,127,.596,.571,.347,.296,36.7,84.6,58.0,55.3,10.5,8.3,11.2,100.0,125.9,121.1,nop,132,20191114
.494,.445,.275,.253,19.6,75.6,47.3,62.2,7.2,7.0,9.0,100.0,102.4,110.6,gsw,100,.552,.517,.517,.225,24.4,80.4,52.7,64.9,3.1,7.6,11.7,100.0,110.6,102.4,nop,108,20191117
.532,.522,.315,.141,22.9,69.8,47.5,50.0,5.0,7.0,14.8,100.0,103.9,114.9,por,104,.555,.511,.387,.258,30.2,77.1,52.5,58.5,10.0,7.9,11.2,100.0,114.9,103.9,nop,115,20191119
.594,.565,.282,.294,19.4,69.8,46.8,56.8,9.0,13.6,13.5,100.0,113.8,109.8,lal,114,.566,.506,.476,.357,30.2,80.6,53.2,58.8,7.0,6.6,16.4,100.0,109.8,113.8,nop,110,20191127
.579,.537,.407,.321,11.6,93.3,53.4,50.0,5.1,6.1,10.6,100.0,109.4,106.3,okc,107,.569,.546,.437,.115,6.7,88.4,46.6,56.4,6.1,14.6,10.7,100.0,106.3,109.4,nop,104,20191201
.591,.540,.511,.307,20.8,82.0,52.0,57.9,5.1,15.1,9.1,100.0,119.3,98.0,dal,118,.482,.463,.436,.160,18.0,79.2,48.0,52.6,4.0,9.3,9.9,100.0,98.0,119.3,nop,97,20191203
.590,.538,.340,.255,35.8,84.2,56.0,60.0,13.9,13.0,13.2,100.0,120.8,114.8,pho,139,.645,.603,.471,.402,15.8,64.2,44.0,61.4,11.3,12.9,18.3,100.0,114.8,120.8,nop,132,20191205
.542,.488,.412,.318,22.2,78.3,50.5,41.7,5.9,5.7,15.7,100.0,103.9,101.9,det,105,.512,.484,.418,.242,21.7,77.8,49.5,60.0,5.9,2.0,10.6,100.0,101.9,103.9,nop,103,20191209
.647,.612,.382,.292,21.6,73.8,49.4,69.6,8.1,4.4,8.2,100.0,132.1,121.0,orl,130,.638,.642,.489,.136,26.2,78.4,50.6,72.3,6.1,12.7,15.4,100.0,121.0,132.1,nop,119,20191215
.509,.474,.406,.240,12.5,75.0,48.2,62.5,2.8,14.9,9.4,100.0,100.7,94.1,brk,108,.430,.397,.374,.224,25.0,87.5,51.8,54.1,2.8,15.8,6.4,100.0,94.1,100.7,nop,101,20191217
.501,.424,.329,.341,24.0,75.6,48.4,51.5,6.0,3.9,15.5,100.0,97.4,119.3,ind,98,.589,.559,.452,.215,24.4,76.0,51.6,58.1,8.9,3.5,10.5,100.0,119.3,97.4,nop,120,20191228
.624,.611,.481,.247,20.0,70.2,47.1,69.0,5.1,5.2,15.9,100.0,113.5,128.8,hou,112,.589,.578,.431,.127,29.8,80.0,52.9,64.0,9.1,9.5,7.7,100.0,128.8,113.5,nop,127,20191229
.636,.600,.367,.267,16.7,73.5,47.3,41.3,3.0,4.8,7.4,100.0,129.4,127.4,uta,128,.588,.543,.330,.319,26.5,83.3,52.7,51.1,4.0,8.8,5.3,100.0,127.4,129.4,nop,126,20200106
.533,.522,.380,.228,20.8,70.7,43.8,53.7,12.0,4.7,10.6,100.0,107.8,122.7,chi,108,.608,.557,.506,.368,29.3,79.2,56.2,75.6,7.0,14.0,12.2,100.0,122.7,107.8,nop,123,20200108
.579,.535,.390,.320,23.4,78.0,48.9,50.0,8.1,9.0,10.2,100.0,118.7,124.1,uta,132,.637,.608,.280,.376,22.0,76.6,51.1,56.9,7.2,14.8,10.7,100.0,124.1,118.7,nop,138,20200116
.604,.548,.333,.419,21.7,68.4,42.9,47.8,11.0,4.4,9.8,100.0,122.3,119.5,lac,133,.638,.622,.477,.419,31.6,78.3,57.1,69.6,6.4,6.5,17.1,100.0,119.5,122.3,nop,130,20200118
.605,.567,.303,.281,21.4,81.4,51.8,37.8,6.9,8.3,9.9,100.0,119.9,116.0,sas,121,.596,.548,.429,.381,18.6,78.6,48.2,66.7,5.9,4.8,12.5,100.0,116.0,119.9,nop,117,20200122
.492,.439,.387,.189,42.1,72.7,55.4,65.0,14.5,10.9,8.7,100.0,116.8,109.6,den,113,.557,.537,.329,.366,27.3,57.9,44.6,63.2,8.3,10.8,15.2,100.0,109.6,116.8,nop,106,20200124
.547,.506,.371,.247,16.3,62.5,40.7,51.2,5.8,8.9,14.0,100.0,104.0,118.4,bos,108,.587,.565,.391,.315,37.5,83.7,59.3,70.5,6.7,8.9,14.7,100.0,118.4,104.0,nop,123,20200126
.517,.500,.323,.271,21.2,59.0,37.4,37.8,9.5,13.1,9.3,100.0,105.2,131.8,mem,111,.653,.616,.358,.274,41.0,78.8,62.6,58.8,7.6,6.2,15.1,100.0,131.8,105.2,nop,139,20200131
.548,.525,.353,.167,16.3,84.9,52.0,70.8,9.5,14.0,13.4,100.0,103.4,93.1,mil,120,.493,.455,.495,.242,15.1,83.7,48.0,68.4,8.6,9.1,13.4,100.0,93.1,103.4,nop,108,20200204
.555,.511,.312,.301,25.0,66.7,44.4,47.7,4.8,5.2,11.7,100.0,112.7,133.0,por,117,.650,.609,.370,.348,33.3,75.0,55.6,81.6,6.7,7.8,10.9,100.0,133.0,112.7,nop,138,20200211
.605,.571,.293,.239,11.6,81.4,46.5,60.9,10.6,9.8,6.4,100.0,118.8,113.9,okc,123,.603,.570,.407,.314,18.6,88.4,53.5,73.8,2.9,10.8,14.8,100.0,113.9,118.8,nop,118,20200213
.519,.511,.326,.126,21.3,66.7,41.0,62.8,7.1,3.1,12.3,100.0,105.2,117.4,cle,104,.613,.597,.261,.170,33.3,78.7,59.0,75.0,12.1,12.5,14.5,100.0,117.4,105.2,nop,116,20200228
.602,.582,.361,.103,14.0,66.7,40.9,46.0,8.5,15.9,11.4,100.0,115.3,107.8,lal,122,.520,.458,.337,.347,33.3,86.0,59.1,60.0,6.6,4.8,12.7,100.0,107.8,115.3,nop,114,20200301
.657,.629,.351,.206,24.4,71.1,48.8,57.4,10.0,3.3,13.1,100.0,125.9,121.4,min,139,.599,.590,.390,.270,28.9,75.6,51.2,71.2,11.8,3.2,11.8,100.0,121.4,125.9,nop,134,20200303
.522,.483,.384,.360,20.8,70.0,45.9,73.0,10.7,17.0,13.1,100.0,101.6,107.5,mia,104,.532,.495,.418,.308,30.0,79.2,54.1,73.7,6.8,11.3,14.1,100.0,107.5,101.6,nop,110,20200306
.550,.488,.405,.333,28.6,67.4,48.9,45.9,10.8,9.5,17.2,100.0,104.3,102.4,uta,106,.510,.484,.330,.191,32.6,71.4,51.1,55.0,11.8,4.0,16.4,100.0,102.4,104.3,nop,104,20200730
.497,.462,.462,.161,16.3,81.4,46.7,67.6,2.9,18.9,11.5,100.0,96.7,106.4,mem,99,.550,.518,.354,.476,18.6,83.7,53.3,67.6,6.8,2.0,12.4,100.0,106.4,96.7,nop,109,20200803
.534,.478,.300,.256,22.7,73.2,47.1,57.9,8.9,7.5,11.5,100.0,105.5,116.4,was,107,.593,.545,.398,.295,26.8,77.3,52.9,59.5,6.9,12.7,15.3,100.0,116.4,105.5,nop,118,20200807
.592,.511,.315,.360,31.9,69.2,51.5,55.0,11.5,9.1,14.2,100.0,117.3,108.6,sas,122,.535,.500,.313,.229,30.8,68.1,48.5,71.4,4.8,8.2,15.2,100.0,108.6,117.3,nop,113,20200809
.545,.521,.319,.191,10.9,77.3,43.3,54.5,14.7,1.6,12.1,100.0,101.9,110.2,nyk,111,.607,.548,.253,.434,22.7,89.1,56.7,52.4,5.5,7.8,17.5,100.0,110.2,101.9,sas,120,20191023
.595,.579,.358,.179,20.0,61.1,43.6,63.8,3.0,10.0,10.5,100.0,120.1,122.1,was,122,.537,.509,.259,.157,38.9,80.0,56.4,58.0,5.9,11.5,7.2,100.0,122.1,120.1,sas,124,20191026
.492,.440,.330,.270,17.3,85.1,49.5,48.7,3.7,12.7,8.2,100.0,100.8,103.5,por,110,.570,.524,.259,.376,14.9,82.7,50.5,61.0,4.6,13.4,15.4,100.0,103.5,100.8,sas,113,20191028
.540,.517,.276,.218,15.2,83.0,49.5,50.0,7.7,17.2,15.9,100.0,99.1,92.4,lal,103,.501,.434,.301,.349,17.0,84.8,50.5,69.7,10.6,6.3,15.1,100.0,92.4,99.1,sas,96,20191103
.618,.588,.263,.300,10.3,69.2,39.7,61.9,7.2,2.7,12.6,100.0,114.5,123.7,okc,112,.612,.590,.213,.117,30.8,89.7,60.3,62.7,5.1,5.1,11.6,100.0,123.7,114.5,sas,121,20191107
.635,.585,.394,.298,16.3,63.2,43.0,58.3,10.6,15.9,7.0,100.0,130.1,110.8,bos,135,.512,.465,.303,.303,36.8,83.7,57.0,61.5,1.0,14.0,11.8,100.0,110.8,130.1,sas,115,20191109
.590,.569,.322,.230,20.5,84.4,52.8,72.7,7.1,8.3,10.3,100.0,113.9,109.9,mem,113,.559,.533,.333,.189,15.6,79.5,47.2,69.0,4.0,6.8,11.8,100.0,109.9,113.9,sas,109,20191111
.579,.522,.419,.280,20.0,84.8,52.7,50.0,1.9,5.7,10.3,100.0,116.1,111.3,por,121,.563,.494,.205,.386,15.2,80.0,47.3,61.0,7.7,13.0,8.9,100.0,111.3,116.1,sas,116,20191116
.588,.573,.371,.202,23.8,76.9,49.4,63.6,7.4,9.5,8.5,100.0,120.6,110.0,lal,114,.550,.523,.284,.170,23.1,76.2,50.6,56.1,4.2,8.9,12.1,100.0,110.0,120.6,sas,104,20191125
.583,.541,.471,.318,15.6,85.2,53.5,75.7,4.0,8.8,10.2,100.0,113.2,101.1,min,113,.483,.448,.299,.175,14.8,84.4,46.5,61.0,4.0,17.8,5.4,100.0,101.1,113.2,sas,101,20191127
.496,.457,.359,.141,18.4,83.0,50.0,63.9,6.1,8.8,12.5,100.0,97.9,108.0,lac,97,.540,.505,.387,.151,17.0,81.6,50.0,70.0,8.1,13.6,8.3,100.0,108.0,97.9,sas,107,20191129
.524,.446,.459,.324,29.0,77.8,51.7,52.4,8.9,9.2,11.8,100.0,107.9,109.6,hou,133,.562,.533,.283,.302,22.2,71.0,48.3,70.0,8.1,13.3,14.3,100.0,109.6,107.9,sas,135,20191203
.473,.436,.333,.176,29.1,73.5,50.0,47.5,9.7,4.7,11.3,100.0,100.4,101.4,sac,104,.507,.484,.333,.177,26.5,70.9,50.0,61.0,9.7,7.4,13.4,100.0,101.4,100.4,sas,105,20191206
.558,.536,.469,.208,24.4,95.1,58.1,50.0,5.6,4.3,14.7,100.0,109.3,101.8,cle,117,.562,.517,.186,.291,4.9,75.6,41.9,45.2,10.3,13.7,11.0,100.0,101.8,109.3,sas,109,20191212
.546,.464,.434,.361,15.0,75.9,50.0,45.7,8.7,4.8,15.8,100.0,101.0,113.5,brk,105,.556,.516,.344,.240,24.1,85.0,50.0,60.5,9.6,17.0,9.4,100.0,113.5,101.0,sas,118,20191219
.624,.606,.364,.192,28.9,88.2,54.4,59.3,10.7,3.7,9.3,100.0,129.9,105.7,lac,134,.603,.573,.341,.232,11.8,71.1,45.6,57.1,4.8,12.7,16.6,100.0,105.7,129.9,sas,109,20191221
.528,.511,.400,.333,18.5,81.1,44.0,50.0,8.8,8.6,9.6,100.0,106.3,132.7,det,109,.683,.667,.376,.161,18.9,81.5,56.0,56.6,7.8,13.0,9.9,100.0,132.7,106.3,sas,136,20191228
.544,.521,.281,.188,17.3,77.8,45.4,70.5,4.9,9.2,7.1,100.0,111.7,115.7,gsw,113,.565,.542,.323,.177,22.2,82.7,54.6,66.7,5.9,8.7,8.8,100.0,115.7,111.7,sas,117,20191231
.557,.534,.281,.225,20.5,71.4,48.9,44.2,7.8,9.8,3.9,100.0,121.2,114.6,okc,109,.529,.505,.337,.130,28.6,79.5,51.1,55.0,1.1,12.5,7.6,100.0,114.6,121.2,sas,103,20200102
.514,.479,.474,.147,18.5,73.7,41.3,63.2,5.2,9.4,7.3,100.0,108.4,131.4,mil,104,.654,.619,.398,.216,26.3,81.5,58.7,51.1,4.2,4.0,10.2,100.0,131.4,108.4,sas,126,20200106
.644,.616,.488,.329,19.0,71.4,47.3,51.2,9.5,8.7,16.8,100.0,115.5,114.6,atl,121,.555,.500,.296,.235,28.6,81.0,52.7,62.2,11.5,14.3,12.2,100.0,114.6,115.5,sas,120,20200117
.538,.488,.395,.233,22.7,80.4,52.2,62.2,8.6,5.8,8.7,100.0,109.4,114.8,mia,102,.560,.494,.388,.282,19.6,77.3,47.8,75.0,5.4,7.7,10.3,100.0,114.8,109.4,sas,107,20200119
.552,.512,.345,.250,23.3,76.2,49.4,64.1,6.4,7.5,12.2,100.0,109.6,105.4,pho,103,.535,.455,.321,.423,23.8,76.7,50.6,57.6,9.6,14.5,13.1,100.0,105.4,109.6,sas,99,20200124
.521,.495,.505,.152,25.5,83.7,51.0,75.6,11.2,4.4,7.0,100.0,112.0,107.9,tor,110,.573,.512,.451,.293,16.3,74.5,49.0,79.4,5.1,16.3,14.7,100.0,107.9,112.0,sas,106,20200126
.576,.524,.452,.548,27.9,88.6,55.1,48.6,4.0,0.0,11.1,100.0,120.0,127.0,uta,120,.667,.610,.378,.366,11.4,72.1,44.9,50.0,5.0,4.3,8.6,100.0,127.0,120.0,sas,127,20200129
.510,.482,.434,.145,14.0,81.6,45.7,82.9,5.1,11.9,16.1,100.0,92.4,117.1,cho,90,.592,.575,.322,.241,18.4,86.0,54.3,60.0,13.4,4.3,9.4,100.0,117.1,92.4,sas,114,20200201
.549,.517,.523,.349,10.6,74.5,43.9,69.4,10.6,15.3,13.1,100.0,105.1,99.3,dal,109,.513,.484,.359,.207,25.5,89.4,56.1,56.4,7.7,17.1,13.0,100.0,99.3,105.1,sas,103,20200226
.600,.577,.440,.274,27.0,88.6,56.9,68.3,8.9,9.4,16.1,100.0,112.3,113.3,orl,113,.626,.607,.369,.190,11.4,73.0,43.1,63.6,10.9,10.6,15.7,100.0,113.3,112.3,sas,114,20200229
.648,.596,.397,.333,16.7,91.9,54.8,56.4,9.5,11.1,12.7,100.0,122.2,116.9,ind,116,.650,.623,.416,.247,8.1,83.3,45.2,52.5,6.3,10.6,14.1,100.0,116.9,122.2,sas,111,20200302
.563,.549,.478,.120,17.1,85.4,51.2,54.8,8.0,5.3,12.6,100.0,108.7,118.7,dal,109,.622,.601,.360,.169,14.6,82.9,48.8,69.6,11.0,20.8,10.3,100.0,118.7,108.7,sas,119,20200310
.578,.547,.400,.211,19.5,79.1,50.0,47.8,10.3,3.1,12.6,100.0,112.1,120.5,sac,120,.633,.594,.278,.300,20.9,80.5,50.0,66.7,5.6,7.0,12.8,100.0,120.5,112.1,sas,129,20200731
.658,.626,.396,.231,35.9,76.2,56.8,62.0,6.1,7.9,12.3,100.0,134.4,128.3,den,132,.601,.554,.323,.290,23.8,64.1,43.2,63.0,10.2,9.1,6.3,100.0,128.3,134.4,sas,126,20200805
.546,.505,.407,.264,20.4,83.0,51.0,65.8,7.7,6.0,12.9,100.0,106.5,114.2,uta,111,.592,.556,.247,.292,17.0,79.6,49.0,60.0,9.6,9.3,11.5,100.0,114.2,106.5,sas,119,20200807
.534,.483,.539,.236,7.4,78.6,38.5,50.0,12.5,4.9,15.5,100.0,94.0,110.1,hou,105,.604,.565,.344,.215,21.4,92.6,61.5,60.9,9.0,12.2,17.8,100.0,110.1,94.0,sas,123,20200811
.595,.582,.424,.176,17.9,70.8,47.1,59.5,6.7,19.6,18.7,100.0,105.0,111.7,mia,109,.550,.500,.495,.363,29.2,82.1,52.9,61.5,11.6,2.0,13.2,100.0,111.7,105.0,min,116,20191027
.631,.613,.419,.323,24.4,78.0,54.8,48.0,7.2,10.0,13.8,100.0,120.7,95.5,mil,134,.470,.422,.417,.214,22.0,75.6,45.2,54.1,10.8,7.4,11.7,100.0,95.5,120.7,min,106,20191104
.524,.466,.340,.233,25.0,64.3,45.4,41.9,10.3,12.0,15.0,100.0,102.1,107.3,gsw,119,.505,.473,.324,.261,35.7,75.0,54.6,41.7,8.6,14.7,12.7,100.0,107.3,102.1,min,125,20191108
.461,.441,.277,.168,26.9,74.1,51.8,66.7,5.6,7.7,15.6,100.0,93.2,91.3,den,100,.439,.381,.464,.340,25.9,73.1,48.2,64.7,8.4,13.7,9.7,100.0,91.3,93.2,min,98,20191110
.555,.506,.189,.322,21.3,72.3,46.8,54.5,3.9,7.0,9.7,100.0,112.3,127.0,sas,114,.609,.555,.374,.374,27.7,78.7,53.2,55.6,10.8,5.5,8.6,100.0,127.0,112.3,min,129,20191113
.617,.590,.280,.250,27.7,80.9,54.3,70.4,9.1,9.6,10.5,100.0,124.3,105.3,was,137,.570,.534,.416,.326,19.1,72.3,45.7,61.9,5.4,6.9,16.4,100.0,105.3,124.3,min,116,20191115
.603,.559,.521,.234,29.8,68.3,47.7,34.9,7.2,6.5,10.4,100.0,128.8,108.2,hou,125,.558,.524,.452,.274,31.7,70.2,52.3,60.5,7.2,11.1,16.1,100.0,108.2,128.8,min,105,20191116
.526,.488,.384,.314,25.0,76.0,50.0,62.9,7.3,13.6,10.1,100.0,108.0,99.6,uta,103,.484,.472,.506,.236,24.0,75.0,50.0,37.1,5.2,17.0,11.7,100.0,99.6,108.0,min,95,20191120
.465,.396,.365,.271,20.0,83.0,49.6,66.7,8.9,6.1,6.1,100.0,99.0,97.0,pho,100,.498,.484,.462,.187,17.0,80.0,50.4,68.4,2.0,16.4,12.4,100.0,97.0,99.0,min,98,20191123
.526,.490,.400,.210,21.8,79.2,48.5,65.9,7.7,6.1,9.1,100.0,110.0,102.4,mem,115,.533,.453,.424,.412,20.8,78.2,51.5,66.7,6.7,10.0,13.7,100.0,102.4,110.0,min,107,20191201
.685,.663,.422,.265,28.9,69.4,51.7,48.9,4.2,14.0,13.9,100.0,132.7,121.2,uta,127,.566,.522,.451,.286,30.6,71.1,48.3,45.0,9.4,6.3,9.7,100.0,121.2,132.7,min,116,20191211
.645,.563,.316,.494,20.0,84.1,53.6,41.0,4.7,4.5,16.5,100.0,115.4,108.9,lac,124,.578,.506,.482,.435,15.9,80.0,46.4,44.7,8.4,5.6,15.1,100.0,108.9,115.4,min,117,20191213
.562,.523,.384,.244,26.2,78.6,56.1,60.5,6.0,7.1,15.1,100.0,106.9,98.9,nop,107,.463,.432,.411,.284,21.4,73.8,43.9,55.6,9.0,5.7,8.6,100.0,98.9,106.9,min,99,20191218
.506,.442,.260,.468,35.0,76.7,60.0,40.6,8.7,7.1,23.2,100.0,91.2,85.4,cle,94,.434,.398,.398,.204,23.3,65.0,40.0,51.5,16.5,14.0,15.1,100.0,85.4,91.2,min,88,20191228
.519,.480,.414,.273,12.5,82.3,49.2,55.0,3.4,10.0,12.6,100.0,97.6,103.5,brk,115,.522,.486,.423,.279,17.7,87.5,50.8,47.6,10.2,13.8,10.7,100.0,103.5,97.6,min,122,20191230
.487,.448,.260,.273,16.7,67.9,45.3,60.6,9.6,1.9,15.6,100.0,89.5,105.4,gsw,84,.483,.468,.453,.179,32.1,83.3,54.7,57.9,7.5,12.3,10.5,100.0,105.4,89.5,min,99,20200102
.465,.422,.385,.323,25.5,64.3,42.3,40.0,9.2,10.5,8.4,100.0,104.1,118.4,por,102,.590,.567,.360,.236,35.7,74.5,57.7,56.8,7.1,15.3,12.5,100.0,118.4,104.1,min,116,20200109
.626,.573,.366,.317,20.0,83.0,58.0,61.0,4.1,10.7,13.8,100.0,118.5,105.4,okc,117,.519,.484,.385,.231,17.0,80.0,42.0,60.5,10.1,11.5,8.2,100.0,105.4,118.5,min,104,20200113
.576,.559,.271,.141,16.7,79.2,50.0,61.4,7.2,5.0,14.2,100.0,106.3,101.2,ind,104,.521,.494,.318,.182,20.8,83.3,50.0,68.4,6.1,11.3,13.6,100.0,101.2,106.3,min,99,20200115
.619,.588,.385,.187,15.9,74.5,46.2,53.2,12.3,20.5,12.4,100.0,115.7,106.3,tor,122,.529,.479,.532,.287,25.5,84.1,53.8,89.5,7.6,8.9,13.8,100.0,106.3,115.7,min,112,20200118
.562,.539,.344,.133,29.5,78.4,55.8,60.5,9.7,2.0,12.0,100.0,114.9,107.3,den,107,.515,.489,.462,.154,21.6,70.5,44.2,68.4,7.5,8.5,8.5,100.0,107.3,114.9,min,100,20200120
.626,.577,.352,.341,11.6,69.8,40.7,51.1,10.2,13.6,9.5,100.0,121.4,114.9,hou,131,.581,.546,.327,.204,30.2,88.4,59.3,58.3,7.4,13.6,13.7,100.0,114.9,121.4,min,124,20200124
.621,.556,.300,.313,8.1,85.1,51.2,51.3,8.0,19.1,10.8,100.0,113.2,104.2,okc,113,.531,.511,.478,.200,14.9,91.9,48.8,82.5,9.0,7.1,11.7,100.0,104.2,113.2,min,104,20200125
.646,.602,.455,.386,20.5,77.8,49.4,61.4,5.5,18.6,12.7,100.0,121.9,118.2,sac,133,.623,.612,.517,.371,22.2,79.5,50.6,67.4,6.4,16.7,16.2,100.0,118.2,121.9,min,129,20200127
.667,.604,.390,.366,20.6,86.0,57.1,53.5,6.5,7.1,16.6,100.0,117.7,111.2,atl,127,.581,.544,.385,.308,14.0,79.4,42.9,40.0,12.1,14.0,13.4,100.0,111.2,117.7,min,120,20200205
.582,.529,.302,.337,17.8,79.5,48.3,58.5,7.7,9.8,13.2,100.0,110.1,136.0,lac,115,.690,.684,.463,.189,20.5,82.2,51.7,75.0,7.7,5.0,10.4,100.0,136.0,110.1,min,142,20200208
.563,.543,.370,.250,26.1,74.1,52.0,51.2,6.9,7.7,11.3,100.0,113.1,106.2,cho,115,.492,.455,.485,.198,25.9,73.9,48.0,64.1,9.8,12.1,9.1,100.0,106.2,113.1,min,108,20200212
.571,.516,.305,.389,31.4,84.0,57.4,47.7,4.9,12.8,8.2,100.0,124.1,114.4,bos,127,.560,.489,.472,.393,16.0,68.6,42.6,63.9,7.8,15.2,7.1,100.0,114.4,124.1,min,117,20200221
.542,.527,.426,.202,12.2,78.1,49.6,63.6,9.4,12.3,12.0,100.0,104.6,85.7,dal,111,.431,.429,.424,.152,21.9,87.8,50.4,52.8,8.5,5.6,11.0,100.0,85.7,104.6,min,91,20200301
.546,.537,.319,.117,21.4,75.6,48.2,53.3,10.3,13.2,9.2,100.0,111.1,118.3,chi,108,.625,.611,.531,.309,24.4,78.6,51.8,67.5,5.1,6.3,15.6,100.0,118.3,111.1,min,115,20200304
.676,.649,.250,.369,18.8,79.6,55.6,60.8,4.9,8.2,9.3,100.0,130.4,116.6,orl,132,.552,.520,.378,.204,20.4,81.3,44.4,65.2,5.9,4.8,7.0,100.0,116.6,130.4,min,118,20200306
.579,.550,.389,.344,23.3,83.0,56.3,63.6,6.1,8.2,19.4,100.0,104.8,93.5,nop,120,.497,.436,.351,.330,17.0,76.7,43.8,54.1,13.1,5.5,13.6,100.0,93.5,104.8,min,107,20200308
